date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
8/28/2013,9364,537,1968594,3665.910615,1.16610457,49565963.91,42505591.04,969.439227,0.012061608,0.028828449,0.006,0.0143406,47.72778178,114.0741712,26850,47.25738325,64174.185,26850,64174.185,116.2673567,54.04879976,0.020200746,2.3901,,-9.80754717,20738029.33,3957,9462,178365.0193,426310.2327,42.4738585,101.5167692,5,11.9505,401887.6491,960551.6702,,0.048620849,0.057664483
8/29/2013,9121,609,1975061,3243.121511,1.16558472,49638742.45,42586988.08,964.5428063,0.009077835,0.021696933,0.006,0.0143406,33.03424076,78.95513884,30450,53.51499174,72778.545,30450,72778.545,110.3990685,54.67933568,0.020112653,2.3901,,-14.10390429,20768479.33,3639,8917,188121.8711,449630.084,28.31745384,67.68154642,5.03100707,12.02461,252506.7359,603516.3494,,0.047618521,0.05490111
8/30/2013,9837,672,2371229,3528.614583,1.17034424,49927070.61,42660158.52,934.7657363,0.010629909,0.025512845,0.006,0.0144006,42.68971518,102.4595854,33600,58.95564479,80643.36,33600,80643.36,94.73264429,55.62107001,0.019218423,2.4001,,-13.55483736,20802079.33,4016,9751,219587.234,527031.3204,30.21914657,72.52897369,5.04233358,12.10210483,294666.8982,707230.0224,,0.047645971,0.054889404
8/31/2013,9757,706,2385663,3379.126062,1.1749583,50218084.19,42740312.03,934.7657363,0.008699082,0.020964787,0.006,0.01446,33.85682564,81.59494979,35300,61.83359143,85073,35300,85073,97.02121461,56.21421265,0.01877269,2.41,,-12.12499041,20837379.33,3892,9596,214771.3716,517599.0055,29.74122637,71.67635555,5.034353475,12.13279187,285396.8082,687806.3078,,0.047651855,0.054722649
9/1/2013,9250,646,2001187,3097.812693,1.18405464,50698333.91,42817562.85,959.1459407,0.010412972,0.025296044,0.006,0.014575691,38.82997184,94.32894711,32300,56.49104527,78465.80482,32300,78465.80482,106.6711168,57.10583422,0.01861,2.429281883,,-9.015659812,20869679.33,3729,9295,195645.0815,475277.0519,27.43510774,66.64761019,5.00638617,12.16192322,255009.3264,619489.5367,,0.047508515,0.053793912
9/2/2013,8234,445,1914006,4301.137079,1.17417883,50349549.69,42880648.67,1102.314801,0.011991001,0.028898312,0.006,0.01446,37.99948176,91.57875104,22250,38.87266643,53622.5,22250,53622.5,126.2014261,57.09746569,0.018600649,2.41,,-13.12452272,20891929.33,3169,7727,165544.3205,398961.8124,28.90129342,69.65211715,5.00891405,12.07148286,223320.2943,538201.9092,,0.046864974,0.053760788
9/3/2013,8251,503,1961251,3899.107356,1.16826687,50194058.79,42964548.82,1102.314801,0.01050168,0.025200551,0.006,0.014398012,36.57735018,87.77351924,25150,43.88638516,60351.66566,25150,60351.66566,109.8162859,57.27859069,0.018575759,2.399668615,,-13.17818841,20917079.33,3483,7939,190473.3816,457072.9957,32.15108841,77.15195779,5.01947365,12.04507338,255247.4909,612509.3929,,0.04686465,0.05234592
9/4/2013,9599,454,2816123,6202.914097,1.37302617,59236333.91,43142902.18,1102.314801,0.012210264,0.034541493,0.00191824,0.00542649,46.49668372,131.5340071,22700,39.56822977,64215.80469,22700,64215.80469,49.80325191,67.19321308,0.02308747,2.828890074,,2.414125286,20939779.33,3808,8757,420450.0415,1189406.949,64.67434209,182.9566044,5.02694495,14.22067467,566353.2136,1602150.985,,0.056145381,0.054026751
9/5/2013,9114,567,2423576,4274.38448,1.26623533,54726817.56,43220099.84,1088.775869,0.012801729,0.033412512,0.006,0.01566,48.14730183,125.6644578,28350,49.34989591,73993.5,28350,73993.5,105.3656846,62.24564066,0.021328742,2.61,,-0.588680057,20968129.33,3761,8666,199003.3985,519398.8702,36.68006082,95.73495874,5.034031645,13.13882259,317869.4071,829639.1524,,0.057338144,0.054449018
9/6/2013,10098,746,2301820,3085.549598,1.26058163,54614116.26,43324537.69,938.9834304,0.009519781,0.024751432,0.006,0.0156,41.17305481,107.0499425,37300,64.81419534,96980,37300,96980,80.38157947,62.14485366,0.022059857,2.6,,-4.913178719,21005429.33,4325,10242,261321.4305,679435.7193,45.36414585,117.9467792,5.07506122,13.19515917,464619.5818,1208010.913,,0.056818574,0.054256832
9/7/2013,9278,685,1985373,2898.354745,1.25687961,54823916.25,43619067.24,938.9834304,0.011237597,0.029282247,0.006,0.015634435,42.60173094,111.0089984,34250,59.41749303,89246.56606,34250,89246.56606,63.33910237,62.2455164,0.021748023,2.605739155,,0.607689388,21039679.33,3791,9385,332175.2053,865561.9388,44.59162293,116.1941379,5.03067074,13.10861572,418492.3812,1090481.984,,0.055946139,0.054255836
9/8/2013,9395,606,1905379,3144.189769,1.19739988,52292975.86,43672107.08,960.263393,0.009242646,0.022939058,0.006,0.014891227,35.40857798,87.87953156,30300,52.4893728,75200.69876,30300,75200.69876,104.9418661,60.74117893,0.021022583,2.481871246,,2.448091147,21069979.33,3831,9361,200777.6315,498304.2306,32.68986451,81.13203478,5.03,12.48381237,306009.8217,759476.9776,,0.055291238,0.051057783
9/9/2013,7883,474,1625005,3428.280591,1.23919211,54391278.62,43892531.49,1128.62545,0.010882295,0.028060631,0,0,28.18514479,72.67703462,23700,41.00991517,61111.828,23700,61111.828,95.50599967,63.71145323,0.021264833,2.578558143,,11.1420516,21093679.33,2590,7380,220862.348,569506.4059,59.78723912,154.1648723,5,12.89279072,441229.8247,1137736.758,,0.055053363,0.051279011
9/10/2013,7903,461,1495763,3244.605206,1.20013295,52746691.84,43950707.17,1128.62545,0.011100399,0.027727274,0,0,29.52706224,73.75454922,23050,39.84163394,57575.73665,23050,57575.73665,123.1625825,62.25702725,0.020438178,2.497862761,,4.077615059,21116729.33,2660,7421,171454.0967,428268.8035,30.63059688,76.51102731,4.74510156,11.85261249,227309.6595,567788.3337,,0.055110328,0.051429915
9/11/2013,7632,495,1542774,3116.715152,1.24178315,54679236.87,44032838.38,1128.62545,0.01157161,0.029928217,0,0,28.66287688,74.13219338,24750,42.72998052,64012.12948,24750,64012.12948,109.983461,64.5484451,0.020350812,2.586348666,,11.96314571,21141479.33,2477,7195,192224.1684,497158.7215,32.58797499,84.28386565,4.55424391,11.77886266,234470.4801,606422.4134,,0.054915578,0.051473601
9/12/2013,8055,563,1583003,2811.728242,1.23524329,54483188.76,44107253.32,1115.953054,0.011069288,0.028488458,0,0,30.03097743,77.28918567,28150,48.53533257,72448.21057,28150,72448.21057,115.6310453,65.62463046,0.0203,2.573648688,,3.77615678,21169629.33,2713,7769,183079.1141,471181.3218,35.48007191,91.31324052,5,12.86824344,275644.6787,709412.5656,,0.053439427,0.050816544
9/13/2013,7942,553,1497745,2708.399638,1.21147776,53473811.76,44139326.13,970.0796997,0.0560994,0.141520461,0,0,149.5049008,377.1520295,27650,47.61106292,69751.91825,27650,69751.91825,103.9703735,64.54642826,0.0198,2.522673355,,5.466535699,21197279.33,2665,7726,203878.0724,514317.7807,37.66120385,95.00691545,5,12.61336677,290970.4609,734023.4287,,0.05313004,0.050015188
9/14/2013,8088,673,1609980,2392.243685,1.20986214,53501941.92,44221519.42,970.0796997,0.012464602,0.031410796,0,0,34.43969466,86.78803054,33650,57.85074128,84798,33650,84798,106.255135,64.63709652,0.020265628,2.52,,4.564315353,21230929.33,2763,8151,199810.8545,503523.3535,41.39395277,104.312761,4.9996915,12.59922258,337402.109,850253.3147,,0.053121093,0.049991526
9/15/2013,8497,635,1791676,2821.537008,1.21357132,53738909.83,44281624.82,970.0796997,0.010870194,0.027473132,0,0,31.59965451,79.86439329,31750,54.5027737,80244.37375,31750,80244.37375,95.53549809,65.00954,0.020206702,2.52738185,,6.006465757,21262679.33,2907,8511,222563.1284,562502.0114,45.55671302,115.1392096,5.00066576,12.63859188,387733.1845,979949.8133,,0.053070921,0.049872537
9/16/2013,8248,598,1705086,2851.314381,1.24271088,55122754.53,44356861.44,1021.211723,0.010298156,0.02666012,0,0,28.50529555,73.79521217,29900,51.25494582,77405.85745,29900,77405.85745,94.4230634,66.61089475,0.020512908,2.588824664,,-2.541277605,21292579.33,2768,8195,225501.8908,583784.8567,33.63440428,87.07357536,5,12.94412332,275633.9431,713567.9501,,0.049362744,0.048409748
9/17/2013,8250,629,1734741,2757.934817,1.21643566,54043174.81,44427483.21,1032.737384,0.00969349,0.024566978,0,0,26.17242199,66.33083995,31450,53.83246206,79706.22349,31450,79706.22349,102.5330912,65.47940372,0.019971899,2.534379125,,5.116551252,21324029.33,2700,8124,207972.1685,527080.3226,32.68212154,82.82888661,5,12.67189563,265509.5554,672901.8748,,0.046112963,0.047060439
9/18/2013,7850,615,1667353,2711.143089,1.22661067,54632611.36,44539488.1,1032.737384,0.009361293,0.023949293,0,0,24.38616793,62.38790925,30750,52.55849206,78668.7033,30750,78668.7033,71.51214774,66.09277902,0.020159612,2.558331815,,6.841731381,21354779.33,2605,7788,298617.5078,763962.6705,50.83481793,130.052332,5.00410321,12.80215645,395901.5621,1012847.562,,0.046104839,0.047081759
9/19/2013,7967,605,2171139,3588.659504,1.19137485,53143400.21,44606783.5,1079.367887,0.011979474,0.029769891,0,0,32.48833457,80.73594566,30250,51.63074517,75173.51654,30250,75173.51654,150.2831688,64.78399545,0.020011723,2.485074927,,1.247311741,21385029.33,2712,8009,142298.2327,353621.7704,22.40277962,55.67258592,4.55311292,11.31482676,179423.862,445881.7407,,0.046244247,0.046805091
9/20/2013,7829,529,1539332,2909.890359,1.15004443,51322714.29,44626722.93,1120.623535,0.011973169,0.02869935,0,0,29.74135204,71.2891851,26450,45.08913116,63399.90675,26450,63399.90675,73.41651466,63.58637098,0.0195,2.3969719,,0.80572703,21411479.33,2484,7591,291643.9092,699062.255,43.84454762,105.0941486,5,11.9848595,332823.961,797769.682,,0.046355748,0.046982197
9/21/2013,7039,552,1437419,2604.019928,1.15493647,51607756.07,44684497.75,1120.623535,0.011557145,0.027820147,0,0,25.99202001,62.56751083,27600,46.98895808,66438.21058,27600,66438.21058,155.193217,65.30833625,0.019490045,2.407181543,,2.058045302,21439079.33,2249,7009,138144.4354,332538.7351,25.77877458,62.05419036,5,12.03590771,180683.431,434937.8203,,0.046333735,0.046739861
9/22/2013,7353,557,1331191,2389.929982,1.16115438,51949968.98,44739933.03,1120.623535,0.012065516,0.029198548,0,0,29.78975783,72.09121395,27850,47.35306966,67397,27850,67397,141.2347441,66.72586211,0.019654833,2.42,,-2.16566052,21466929.33,2469,7228,151994.6771,367827.1187,31.74234354,76.81647136,5,12.1,229433.6591,555229.455,,0.045493509,0.046343281
9/23/2013,9871,624,2371087,3799.81891,1.12807874,50501886.09,44768050.69,1071.451589,0.016759099,0.03936936,0,0,62.39412646,146.572128,31200,52.97214324,73292.96285,31200,73292.96285,62.90457659,64.74602864,0.019119522,2.349133425,,-5.144086212,21498091.83,3723,10206,341757.1979,802833.2568,56.54495721,132.831649,5,11.74566712,577097.8333,1355679.81,,0.045797547,0.046351222
9/24/2013,8387,573,1923597,3357.062827,1.15707709,51966878.65,44912200.86,1066.508378,0.012830147,0.030972764,0,0,36.57874921,88.30335013,28650,48.57795054,69162.86193,28650,69162.86193,36.32456249,65.95250757,0.019500105,2.414061499,,4.959195589,21526741.83,2851,8386,592622.1915,1430626.416,91.52821133,220.954731,4.999441185,12.06895848,767555.5802,1852926.374,,0.043988583,0.046126016
9/25/2013,8764,675,1935594,2867.546667,1.12075197,50371908.28,44944742.13,1066.508378,0.013238879,0.030930074,0,0,41.78190234,97.61531271,33750,57.13575597,78850.33039,33750,78850.33039,63.20172726,64.36153616,0.0189,2.336306086,,-5.794109447,21560491.83,3156,8907,341137.6993,797002.083,52.23006818,122.0254261,5,11.68153043,465213.2173,1086880.471,,0.042128106,0.04630212
9/26/2013,8109,551,1611871,2925.355717,1.12017118,50516017.89,45096695.04,1132.153878,0.012641578,0.029581293,0,0,33.53810713,78.47917068,27550,46.58018582,64467,27550,64467,88.93230765,64.9386952,0.018767192,2.34,,0.85772165,21588041.83,2653,7876,242746.8982,568027.7418,42.02958679,98.34923309,4.923957505,11.52206056,331025.0256,774598.5598,,0.040319999,0.045050515
9/27/2013,8011,550,1516625,2757.5,1.0977383,49533241.75,45122996.59,1169.853151,0.011520392,0.026399632,0,0,30.44839578,69.77422822,27500,46.43649499,63017.81184,27500,63017.81184,73.03431212,63.65861296,0.0181,2.291556794,,-4.122974174,21615541.83,2643,7719,295964.201,678218.7756,47.62999344,109.1468351,4.9966604,11.45013109,367655.9193,842504.4199,,0.040104503,0.044199211
9/28/2013,9185,535,1994478,3727.996262,0.96414371,43325881.33,44937161.02,1169.853151,0.016758891,0.033549762,0.001,0.002001908,62.69501294,125.5096601,26750,45.11421469,53551.04416,26750,53551.04416,36.59667305,55.28990339,0.015788349,2.001908193,,-16.24165545,21642291.83,3741,9678,591373.205,1183874.864,78.43443142,157.0185309,5,10.00954097,759088.4273,1519625.342,0.154403141,0.046946434,0.046883164
9/29/2013,7811,509,1878554,3690.675835,1.08165798,48748577.66,45068384.4,1169.853151,0.013394448,0.030135132,0,0,34.94611375,78.62256035,25450,42.87133413,57257.98798,25450,57257.98798,85.45844575,62.75946624,0.0177,2.24982271,,-6.261292848,21667741.83,2609,7541,253547.1087,570436.0432,44.0840125,99.18121248,4.89203591,11.00621349,332437.5383,747925.5233,0.130331238,0.052006644,0.049468259
9/30/2013,8010,550,1440252,2618.64,1.04024629,47051610.04,45231221.15,1078.145373,0.010636658,0.023068278,0,0,29.36781248,63.69151684,27500,46.26590511,59640.69385,27500,59640.69385,77.81102044,60.90650133,0.0172,2.168752504,,-10.01026956,21695241.83,2761,7896,278819.6545,604690.8237,47.56513262,103.1570004,4.99904037,10.84168132,375574.2871,814527.6755,0.130353663,0.05236953,0.049641796
10/1/2013,8318,564,1944965,3448.519504,1.10530057,50067148.33,45297315.07,1064.331649,0.01373566,0.031657292,0,0,40.41031248,93.13575283,28200,47.38199443,64994.00941,28200,64994.00941,117.0189675,65.19217521,0.0180658,2.304752107,,-5.126197048,21723441.83,2942,8297,185640.3479,427854.9829,33.69563493,77.6600856,4.99923153,11.5219894,279572.683,644345.7302,0.129883943,0.053642713,0.050242226
10/2/2013,8997,591,2764376,4677.455161,0.89147568,40242919.17,45141914.68,1064.331649,0.01832181,0.033895251,0,0,61.23148868,113.2779283,29550,49.58283478,54667.3428,29550,54667.3428,45.52866095,52.28866031,0.017770453,1.84999468,,-23.23673526,21752991.83,3342,9372,477786.7694,883902.9818,60.93016139,112.7204744,4,7.399978721,571037.4725,1056416.286,0.127976295,0.066812724,0.057253961
10/3/2013,8758,581,2211503,3806.373494,1.03244533,46613351.7,45148493.79,1063.177875,0.026989035,0.057756264,0.01,0.0213999,95.91902932,205.2657636,29050,48.67886161,62166.7095,29050,62166.7095,38.54893212,60.45427043,0.018200987,2.13999,,-10.82143648,21782041.83,3554,9814,565049.1631,1209199.558,65.14192709,139.4030726,3.087200655,6.60657853,639302.8725,1368101.754,0.128460365,0.072524505,0.06053978
10/4/2013,8291,576,1810352,3142.972222,0.99600493,44930334.17,45110554.09,1060.946079,0.021722627,0.044748612,0,0,69.64274311,143.4640508,28800,48.19621398,59328,28800,59328,83.51405543,58.81673077,0.016894892,2.06,,-27.17992054,21810841.83,3206,9005,261163.7253,537997.2741,39.02965244,80.40108402,3.43671811,7.079639307,351462.0202,724011.7616,0.128486639,0.065387817,0.060694656
10/5/2013,7989,531,1943694,3660.440678,0.99191516,44800468.58,45165625.52,1060.946079,0.036947625,0.075799845,0.02,0.04103097,124.3287589,255.0664795,26550,44.37686549,54468.61282,26550,54468.61282,123.9105703,58.85092667,0.0169,2.051548505,,-21.39660899,21837391.83,3365,9787,176235.1007,361554.8575,24.56829584,50.40305062,3,6.154645516,240449.9114,493294.6564,0.128067917,0.064043055,0.060394935
10/6/2013,9578,576,2511478,4360.204861,0.96508577,43639806.99,45218578.87,1060.946079,0.034666317,0.069185864,0.02,0.039915324,149.9318209,299.2288633,28800,48.07421466,57478.0671,28800,57478.0671,109.9181304,57.56112368,0.01629526,1.995766219,,-23.23976082,21866191.83,4325,12267,198931.6208,397021.0086,25.57107509,51.03388784,3.10514242,6.197138346,313680.3781,626032.7021,0.128006493,0.064136024,0.060179903
10/7/2013,7987,581,1721759,2963.44062,0.96288355,43571531.25,45251090.96,1045.554678,0.012371501,0.024619288,0,0,33.34119648,66.348981,29050,48.42718834,57809.5,29050,57809.5,113.0347597,57.75332204,0.016060449,1.99,,-23.63011485,21895241.83,2695,7658,193703.6173,385470.1985,35.52834931,70.70141513,5.00618034,9.962298877,272076.099,541431.4371,0.127105146,0.064112564,0.0598356
10/8/2013,8632,581,2097939,3610.910499,0.93771796,42441258.12,45260152.94,1040.895845,0.013003942,0.025173158,0,0,43.49818707,84.20421509,29050,48.36302163,56235.27354,29050,56235.27354,82.19322283,56.52800913,0.015515457,1.93580976,,-22.00200702,21924291.83,3345,9983,266740.8708,516359.5812,36.17012852,70.01848782,3.13833046,6.075210736,361086.393,698994.564,0.126555361,0.06377674,0.059354207
10/9/2013,9078,538,2609884,4851.085502,0.89318274,40423768.65,45258116.59,1040.895845,0.016040347,0.029538773,0,0,49.83735856,91.77696901,26900,44.72877862,49537.14518,26900,49537.14518,61.95074883,54.07928079,0.014623029,1.841529561,,-28.58297319,21951191.83,3107,8737,354332.9539,652514.609,54.90224514,101.1041074,4.98070846,9.172121862,479680.9158,883346.5861,0.107062766,0.063590779,0.05943594
10/10/2013,10106,557,3049780,5475.368043,0.94222338,42619805.81,45233229.02,1035.804825,0.015123312,0.029325784,0,0,58.42135489,113.2855026,27850,46.24974136,54004.24645,27850,54004.24645,40.38947333,56.85192699,0.015304183,1.939111183,,-22.36918645,21979041.83,3863,10454,544177.4804,1055220.638,65.58494623,127.1765027,5,9.695555915,685625.0278,1329503.159,0.088686948,0.064478065,0.059670708
10/11/2013,8264,544,2582524,4747.286765,0.94751861,42874546.81,45249292.5,1014.143974,0.015002358,0.029228949,0,0,46.82236019,91.22354871,27200,45.11447286,52993.4953,27200,52993.4953,60.13681772,57.14585098,0.015310091,1.948290269,,-24.67023901,22006241.83,3121,9240,365936.2545,712950.0435,49.03313751,95.53078465,4.475426,8.719428923,453066.1906,882704.4502,0.086722247,0.064014428,0.059505156
10/12/2013,7101,557,1388694,2493.166966,0.93455673,42317452.08,45280773.99,1014.143974,0.010175912,0.019543291,0,0,25.33802096,48.66279473,27850,46.13419095,53487.16205,27850,53487.16205,132.9602946,58.04389398,0.015021709,1.920544418,,-25.37658977,22034091.83,2490,7408,165719.3368,318271.3472,30.28350736,58.16082104,5.012088315,9.625938238,224340.2225,430855.3622,0.085937367,0.064014595,0.058724895
10/13/2013,7536,577,1552814,2691.185442,0.99643409,45146163.83,45307727.21,1014.143974,0.009604572,0.019653298,0,0,25.5481606,52.27777206,28850,47.72822265,59034.14134,28850,59034.14134,67.07009545,61.92712085,0.015453188,2.046244067,,-18.88588891,22062941.83,2660,7942,328953.4879,673119.123,58.12912186,118.9463707,5.01004626,10.25177744,461661.4858,944672.0765,0.086066609,0.065351269,0.059212753
10/14/2013,8451,602,1991205,3307.649502,0.9557339,43327637.93,45334415.5,999.0355666,0.011641815,0.022831276,0,0,34.66932454,67.99154016,30100,49.72832661,59030.43644,30100,59030.43644,79.56191849,59.72825109,0.014490585,1.961144068,,-22.17682271,22093041.83,2978,8303,277683.6237,544577.5913,42.09911805,82.56243562,5.0184754,9.84195326,349548.9771,685515.9029,0.083537755,0.065658727,0.059419314
10/15/2013,9225,645,2643991,4099.210853,0.93733671,42485475.49,45325735.31,989.5621865,0.014526942,0.027894956,0,0,46.8203342,89.90544289,32250,53.20268808,61927.1644,32250,61927.1644,94.94098348,58.74873081,0.013571059,1.920222152,,-24.02326733,22125291.83,3223,9343,233042.581,447493.5264,37.00342228,71.05479116,5.00686041,9.614284271,345722.9744,663864.9138,0.083077841,0.065662802,0.059455812
10/16/2013,10112,595,3829059,6435.393277,0.89979587,40765276.97,45305027.89,989.5621865,0.022881414,0.042101802,0,0,72.53408195,133.4627108,29750,49.01254569,54740,29750,54740,78.47668485,56.44205284,0.013301725,1.84,,-28.92527541,22155041.83,3170,8892,282313.6818,519457.1745,41.3445789,76.07402517,5.01126447,9.220726625,367635.9956,676450.2318,0.080002841,0.065629798,0.057818485
10/17/2013,7568,530,2071403,3908.307547,0.90494508,40997417.26,45303763.02,999.4084178,0.017652022,0.032625654,0,0,43.67110165,80.71586684,26500,43.60607605,48979.08206,26500,48979.08206,91.68023884,56.97304958,0.012857768,1.848267247,,-27.07218786,22181541.83,2474,7328,241944.634,447178.3427,41.66183218,77.00219988,5.003045715,9.246965532,305297.9062,564272.1207,0.079955069,0.065664491,0.056588975
10/18/2013,8107,608,2369790,3897.680921,0.91662413,41535731.58,45313809.7,1031.646885,0.017053623,0.031889815,0,0,46.21531817,86.42139733,30400,49.95511011,56847.17931,30400,56847.17931,109.9416091,58.82097201,0.01224,1.869973003,,-26.90654931,22211941.83,2710,7619,202033.9889,377798.1051,38.16617678,71.36972023,5.00562826,9.360389712,290788.1009,543765.8984,0.07996211,0.065689537,0.056626055
10/19/2013,9674,620,4002423,6455.520968,0.87716035,39636243.27,45186998.18,1031.646885,0.025475013,0.045395695,0,0,76.83263851,136.9134161,31000,50.87006964,55241.05358,31000,55241.05358,44.76885599,56.0617095,0.010749474,1.78196947,,-28.29312907,22242941.83,3016,8470,496839.6297,885353.0518,72.66148115,129.4805411,5.011497525,8.93033559,615442.7453,1096700.183,0.080031372,0.065969055,0.056778856
10/20/2013,8688,544,2187962,4021.988971,0.90967383,41134259.73,45218690.98,1031.646885,0.016623264,0.030704144,0,0,41.9903643,77.55866865,27200,44.57986875,50239.99726,27200,50239.99726,124.7191686,58.47065416,0.011093436,1.847058723,,-22.94199515,22270141.83,2526,7760,178562.3018,329815.0572,31.4685762,58.12430817,4.296238135,7.935404123,244196.1513,451044.6314,0.07969624,0.066335812,0.056916878
10/21/2013,9933,557,3033348,5445.867145,0.84758333,38218758,45091446.28,1049.574949,0.021445204,0.03675708,0,0,62.5342152,107.1836449,27850,45.58818604,47734.9,27850,47734.9,60.65560394,54.58078907,0.009526952,1.714,,-28.79639656,22297991.83,2916,8540,367616.3517,630094.4269,63.66433684,109.1206733,5.00306139,8.575247222,543693.4366,931890.5503,0.079560802,0.067365069,0.057640196
10/22/2013,11424,538,4213766,7832.27881,0.81862195,36836071.52,44997659.24,1054.497987,0.028774969,0.047478699,0,0,87.01550737,143.5755872,26900,43.98005631,44385,26900,44385,40.97319425,52.34714862,0.00866584,1.65,,-31.81818182,22324891.83,3024,8414,544865.7895,899028.5526,103.7071635,171.1168197,5,8.25,872592.0734,1439776.921,0.077797373,0.067461076,0.057367713
10/23/2013,8671,539,2411231,4473.526902,1.08338902,48850714.55,45090649.34,1054.497987,0.014846066,0.032446584,0,0,43.66227944,95.42540455,26950,44.00867756,58900.14643,26950,58900.14643,35.06324665,68.63945354,0.010681967,2.185534191,,-6.964237643,22351841.83,2941,8170,637472.1102,1393217.092,132.1352027,288.7860034,5.011274385,10.95231151,1079544.606,2359381.648,0.080681614,0.086067351,0.068352449
10/24/2013,9203,601,2390319,3977.236273,1.11823136,50593189.55,45243937.33,1046.115554,0.012869607,0.029091128,0,0,42.5855301,96.26254173,30050,49.00501746,67926.5791,30050,67926.5791,37.75373372,70.59292375,0.011627238,2.260451884,,-6.363119376,22381891.83,3309,9086,592839.1613,1340084.399,106.0212768,239.6559949,5.001991105,11.30676022,963309.3214,2177514.37,0.080730556,0.086151901,0.067845085
10/25/2013,10474,647,3021598,4670.166924,1.13948001,51725647.99,45394080.97,1003.610688,0.011903982,0.02747098,0,0,45.93746721,106.0105123,32350,52.67967611,74654.53104,32350,74654.53104,38.64529305,71.47670061,0.012430868,2.307713479,,-1.223838226,22414241.83,3859,10346,579999.2719,1338472.137,86.19355049,198.9100183,5.003066755,11.54564459,891758.4734,2057923.049,0.080751059,0.086050843,0.067175917
10/26/2013,7804,633,1855862,2931.851501,1.10744367,50333637.88,45450291.66,1003.610688,0.011042112,0.02476131,0,0,28.88616611,64.77558725,31650,51.4671018,70973.3278,31650,70973.3278,93.78810166,70.0454927,0.012471305,2.242443217,,-4.169093308,22445891.83,2616,7618,239325.5801,536674.0236,41.27804181,92.56366486,5,11.21221608,314456.1225,705149.9989,0.080771599,0.086204043,0.066726346
10/27/2013,8317,689,1447396,2100.719884,1.04269115,47447433.74,45504782.21,1015.150742,0.009233058,0.019487466,0,0,25.76023157,54.37003093,34450,55.93442526,72710.82018,34450,72710.82018,107.6314804,66.36953066,0.010848938,2.110618873,,-7.895851488,22480341.83,2790,8423,208864.0029,440832.3064,34.49252747,72.80057946,5,10.55309437,290530.5589,613199.2808,0.08072686,0.086815462,0.06704924
10/28/2013,7880,593,1554336,2621.139966,1.05507417,48094864.3,45584344.35,1156.516401,0.011872423,0.025366626,0,0,32.36422376,69.14942313,29650,48.07753855,63350.21074,29650,63350.21074,56.27598469,67.39043838,0.010885768,2.1366007,,6.72820597,22509991.83,2726,7574,399992.8559,854625.0157,64.52028198,137.8540796,5.01215413,10.70897202,488676.6157,1044106.799,0.080735412,0.083158427,0.06707425
10/29/2013,7411,557,1896425,3404.712747,1.07008866,48838120.47,45639321.57,1156.516401,0.013827026,0.029962318,0,0,33.79325222,73.22790422,27850,45.10303194,60349.2413,27850,60349.2413,96.83972737,68.91790394,0.0106,2.166938646,,-3.68402647,22537841.83,2444,7276,232733.4292,504319.0619,41.37827914,89.66419218,5,10.83469323,301068.359,652396.6623,0.077812436,0.080345559,0.067101637
10/30/2013,8213,504,1880768,3731.68254,1.10626299,50585551.69,45726515.58,1156.516401,0.012121563,0.027176122,0,0,33.63733858,75.41373819,25200,40.76578002,56497.51979,25200,56497.51979,58.05021911,71.59243062,0.011328743,2.241965071,,3.37579173,22563041.83,2775,7738,388681.4241,871410.1767,93.77349902,210.2369094,5,11.20982536,725619.3354,1626813.205,0.076996006,0.080307336,0.067256624
10/31/2013,8829,520,1824149,3507.978846,1.12904156,51708640.35,45798704.05,1125.757831,0.010846715,0.024829246,0,0,34.08037813,78.01349118,26000,42.01152077,59516.67446,26000,59516.67446,87.54514861,73.45046198,0.011260634,2.289102864,,-0.678998968,22589041.83,3142,8566,258027.3401,590651.1231,38.41919651,87.94549276,5,11.44551432,329098.8373,753341.091,0.077013426,0.07961063,0.067306707
11/1/2013,9970,557,2202783,3954.72711,1.18206137,54277268.81,45917471.15,1080.352321,0.011272952,0.027053455,0,0,44.09978953,105.8331157,27850,44.94538894,66835.97143,27850,66835.97143,64.77121172,77.28689854,0.011819787,2.399855348,,29.72228371,22616891.83,3912,10258,349181.237,837984.459,44.4486274,106.6702762,3.89972668,9.358779928,455954.0199,1094223.693,0.077097596,0.068346641,0.067586589
11/2/2013,8946,517,2446233,4731.591876,1.29592177,59702018.99,46069153.6,1080.352321,0.013418451,0.035380373,0,0,42.80486026,112.863389,25850,41.67008603,68158.58266,25850,68158.58266,92.71517991,85.28072053,0.012874938,2.636695654,,23.21065305,22642741.83,3190,8678,244218.2807,643929.2794,36.20929503,95.47289084,5,13.18347827,314224.2622,828513.7467,0.077421633,0.065370341,0.068667836
